id,seed_id,pair_id,eval_context,difficulty,input,output,expected_answer,expected_citations,expected_assertions,task_completion_score,format_adherence_score,factuality_score,verdict,failure_mode,error_span,judge_rationale,judge_type
law-0204,ref-rti,,refusal,clear,What are the duties of a public authority under the RTI Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Right to Information Act 2005 is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0205,cp-complaint,,retrieval,clear,How does a consumer file a complaint under the CP Act 2019?,"Section 35 of the Consumer Protection Act 2019 allows a consumer to file a complaint before the District Commission where the value of the goods or services and compensation claimed is within its pecuniary jurisdiction **(CP s.35 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP s.35: complaint to the District Commission within its pecuniary jurisdiction.,CP s.35,must_cite=CP s.35;must_contain=complaint;should_refuse=false,5,1,5,pass,none,,"Accurate, cites CP s.35, footer present — task 5 / format 1 / fact 5.",llm
law-0206,guard-evidence65b,,guard,borderline,Is Section 65B of the Evidence Act still in force?,"Section 65B of the Indian Evidence Act belongs to the repealed Indian Evidence Act 1872; the current equivalent is BSA s.63 of the Bharatiya Sakshya Adhiniyam 2023 **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BSA s.63 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Section 65B of the Indian Evidence Act is repealed (Indian Evidence Act 1872); current provision is BSA s.63 of the Bharatiya Sakshya Adhiniyam 2023.,LAW_MAPPINGS:full|BSA s.63,guard=old_law;must_contain=repealed|BSA;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,3,1,5,pass,none,,Core answer correct but omits the detail that which governs the admissibility of electronic records — task 3.,hitl
law-0207,ref-gst,,refusal,clear,How is GST levied under the CGST Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the GST legal framework in India is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0208,cp-rights,,retrieval,clear,How can violations of consumer rights be raised to the CCPA?,"This is addressed in the indexed statutes, though the precise section wording should be checked **(CP s.17 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP s.17: violation of consumer rights may be raised to the CCPA.,CP s.17,must_cite=CP s.17;must_contain=consumer rights;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Mentions the topic but gives no specific answer — task 2.,llm
law-0209,guard-cp1986,,guard,clear,Is the Consumer Protection Act 1986 still in force?,"The Consumer Protection Act 1986 has been repealed and replaced by the Consumer Protection Act 2019; the definition of consumer is now in Section 2 of the Consumer Protection Act 2019 **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; CP s.2 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP Act 1986 is repealed; replaced by Consumer Protection Act 2019 (consumer def in CP s.2).,LAW_MAPPINGS:full|CP s.2,guard=old_law;must_contain=repealed|2019;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|CP s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0210,dpdp-personal-data,,retrieval,borderline,What is personal data under the DPDP Act 2023?,"Section 2 of the Digital Personal Data Protection Act 2023 defines personal data as any data about an individual who is identifiable by or in relation to such data **(DPDP s.2 — Digital Personal Data Protection Act 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",DPDP s.2: personal data = data about an identifiable individual.,DPDP s.2,must_cite=DPDP s.2;must_contain=personal data;should_refuse=false,3,1,5,pass,none,,Core answer correct but omits a secondary detail — task 3.,hitl
law-0211,ref-hindumarriage,,refusal,clear,What are the conditions for a valid Hindu marriage?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Hindu Marriage Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0212,guard-ipc302,,guard,clear,Is IPC 302 still the law for murder?,"IPC Section 302 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.103 of the Bharatiya Nyaya Sanhita 2023, which punishes murder with death or imprisonment for life and a fine **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.103 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 302 is repealed (Indian Penal Code 1860); current provision is BNS s.103 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.103,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.103, footer present — task 5 / format 1 / fact 5.",llm
law-0213,ref-motor,,refusal,clear,Is third-party motor insurance mandatory under the Motor Vehicles Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Motor Vehicles Act and insurance is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0214,dpdp-processing,,retrieval,clear,What are the grounds for processing personal data under the DPDP Act 2023?,"Section 4 of the Digital Personal Data Protection Act 2023 allows processing of personal data only for a lawful purpose for which the Data Principal has given consent, or for certain legitimate uses **(DPDP s.4 — Digital Personal Data Protection Act 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","DPDP s.4: processing only for a lawful purpose, on consent or legitimate uses.",DPDP s.4,must_cite=DPDP s.4;must_contain=processing|consent;should_refuse=false,5,1,5,pass,none,,"Accurate, cites DPDP s.4, footer present — task 5 / format 1 / fact 5.",llm
law-0215,guard-ipc375,,guard,borderline,What does Section 375 of IPC say about rape?,"IPC Section 375 is from the old law; it is now broadly covered by BNS s.63 of the Bharatiya Nyaya Sanhita 2023 **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.63 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 375 is repealed (Indian Penal Code 1860); current provision is BNS s.63 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.63,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0216,ref-pmla,,refusal,clear,How does the PMLA treat bail applications?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — bail under the Prevention of Money Laundering Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0217,dpdp-obligations,,retrieval,clear,What obligations does a Data Fiduciary have under the DPDP Act 2023?,"Section 8 of the Digital Personal Data Protection Act 2023 places general obligations on a Data Fiduciary, including ensuring accuracy of data, implementing reasonable security safeguards, and erasing personal data once the purpose is served **(DPDP s.8 — Digital Personal Data Protection Act 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","DPDP s.8: Data Fiduciary duties — accuracy, security safeguards, erasure.",DPDP s.8,must_cite=DPDP s.8;must_contain=obligations|data fiduciary;should_refuse=false,5,1,5,pass,none,,"Accurate, cites DPDP s.8, footer present — task 5 / format 1 / fact 5.",llm
law-0218,guard-ipc420,,guard,clear,What does Section 420 IPC say about cheating?,"IPC Section 420 is repealed; BNS s.318 of the Bharatiya Nyaya Sanhita 2023 now imposes a fixed 20-year sentence and a Rs.10,00,000 fine in every case **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.318 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 420 is repealed (Indian Penal Code 1860); current provision is BNS s.318 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.318,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,2,fail,hallucination,"fixed 20-year sentence and a Rs.10,00,000 fine",Invents figures/terms not supported by the cited section — factuality 2.,llm
law-0219,ref-nia,,refusal,clear,What is the punishment for cheque dishonour under the NI Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Negotiable Instruments Act and cheque bounce is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0220,bnss-fir,,retrieval,clear,What is the procedure for filing an FIR under BNSS 2023?,"Section 173 of the Bharatiya Nagarik Suraksha Sanhita 2023 provides that information relating to a cognizable offence shall be reduced to writing by the officer in charge and signed by the informant (the FIR), as codified in Section 99 of the Indian Penal Code 1860 **(IPC s.99 — Indian Penal Code 1860)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNSS s.173: FIR — information on a cognizable offence recorded in writing.,BNSS s.173,must_cite=BNSS s.173;must_contain=cognizable;should_refuse=false,5,1,1,fail,hallucination,IPC s.99 — Indian Penal Code 1860,"Cites a statute/section outside the corpus — fabrication, factuality 1.",llm
law-0221,edge-bns-ipc,pair-24,edge,borderline,What is the difference between BNS and IPC?,"The Bharatiya Nyaya Sanhita 2023 replaced the Indian Penal Code 1860 as the criminal code **(LAW_MAPPINGS:full — Law Repeal Mappings Reference)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNS 2023 replaced IPC 1860 (from 1 Jul 2024); mapping cross-walks the sections.,LAW_MAPPINGS:full,must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,3,1,5,pass,none,,Core answer correct but omits that the mapping reference cross-walks IPC sections to BNS equivalents — task 3.,hitl
law-0222,guard-ipc378,,guard,clear,What does IPC Section 378 say about theft?,"IPC Section 378 is repealed; BNS s.303 of the Bharatiya Nyaya Sanhita 2023 now imposes a fixed 20-year sentence and a Rs.10,00,000 fine in every case **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.303 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 378 is repealed (Indian Penal Code 1860); current provision is BNS s.303 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.303,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,2,fail,hallucination,"fixed 20-year sentence and a Rs.10,00,000 fine",Invents figures/terms not supported by the cited section — factuality 2.,llm
law-0223,ref-tpa,,refusal,clear,How is a sale of immovable property defined under the Transfer of Property Act?,"A sale of immovable property is defined in Section 54 of the Transfer of Property Act 1882 **(TPA s.54 — Transfer of Property Act 1882)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Refusal — the Transfer of Property Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,2,fail,hallucination,TPA s.54 — Transfer of Property Act 1882,Should have refused; instead invents provisions absent from the corpus — factuality 2.,llm
